Fire_ID,DTS_dist_m,DTS_cells,DTS_cells_prp
MT4876011549519940815,240,59,0.007847831870178238
MT4876011549519940815,270,13,0.0017291832934291035
MT4878611558319940815,0,4806,1
MT4878611558319940815,30,3730,0.7761131918435289
MT4878611558319940815,60,2763,0.5749063670411985
MT4878611558319940815,90,1909,0.39721181856013316
MT4878611558319940815,120,1382,0.2875572201414898
MT4878611558319940815,150,945,0.19662921348314608
MT4878611558319940815,180,684,0.14232209737827714
MT4878611558319940815,210,494,0.10278818143986683
MT4878611558319940815,240,331,0.0688722430295464
MT4878611558319940815,270,210,0.04369538077403246
MT4878611558319940815,300,122,0.025384935497295046
MT4878611558319940815,330,67,0.013940907199334166
MT4878611558319940815,360,31,0.006450270495214316
MT4878611558319940815,390,5,0.0010403662089055348
ID4844611613119940815,0,1968,1
ID4844611613119940815,30,1260,0.6402439024390244
ID4844611613119940815,60,747,0.3795731707317073
ID4844611613119940815,90,370,0.18800813008130082
ID4844611613119940815,120,161,0.08180894308943089
ID4844611613119940815,150,50,0.02540650406504065
ID4844611613119940815,180,18,0.009146341463414634
ID4844611613119940815,210,2,0.0010162601626016261
ID4848111606119940815,0,1351,1
ID4848111606119940815,30,899,0.6654330125832717
ID4848111606119940815,60,549,0.4063656550703183
ID4848111606119940815,90,308,0.22797927461139897
ID4848111606119940815,120,167,0.1236121391561806
ID4848111606119940815,150,51,0.03774981495188749
ID4848111606119940815,180,11,0.008142116950407105
ID4848111606119940815,210,1,7.401924500370096e-4
MT4843211572019940815,0,2568,1
MT4843211572019940815,30,1584,0.616822429906542
MT4843211572019940815,60,934,0.3637071651090343
MT4843211572019940815,90,528,0.205607476635514
MT4843211572019940815,120,328,0.1277258566978193
MT4843211572019940815,150,159,0.06191588785046729
MT4843211572019940815,180,86,0.03348909657320872
MT4843211572019940815,210,38,0.014797507788161994
MT4843211572019940815,240,4,0.001557632398753894
MT4850811570119940815,0,3866,1
MT4850811570119940815,30,2543,0.6577858251422659
MT4850811570119940815,60,1564,0.40455250905328505
MT4850811570119940815,90,819,0.21184687015002587
MT4850811570119940815,120,445,0.11510605276771857
MT4850811570119940815,150,150,0.0387997930677703
MT4850811570119940815,180,39,0.01008794619762028
MT4850811570119940815,210,4,0.0010346611484738748
MT4882711530919940815,0,2105,1
MT4882711530919940815,30,1500,0.7125890736342043
MT4882711530919940815,60,1007,0.4783847980997625
MT4882711530919940815,90,547,0.25985748218527316
MT4882711530919940815,120,292,0.13871733966745844
MT4882711530919940815,150,91,0.04323040380047506
MT4882711530919940815,180,26,0.012351543942992874
MT4882711530919940815,210,5,0.0023752969121140144
MT4852811580519940815,0,2038,1
MT4852811580519940815,30,1484,0.7281648675171737
MT4852811580519940815,60,995,0.48822374877330715
MT4852811580519940815,90,572,0.2806673209028459
MT4852811580519940815,120,348,0.17075564278704614
MT4852811580519940815,150,173,0.08488714425907752
MT4852811580519940815,180,84,0.04121687929342493
MT4852811580519940815,210,30,0.014720314033366046
MT4852811580519940815,240,3,0.0014720314033366045
ID4287911125519940815,0,543,1
ID4287911125519940815,30,386,0.7108655616942909
ID4287911125519940815,60,263,0.4843462246777164
ID4287911125519940815,90,147,0.27071823204419887
ID4287911125519940815,120,80,0.14732965009208104
ID4287911125519940815,150,36,0.06629834254143646
ID4287911125519940815,180,9,0.016574585635359115
ID4287911125519940815,210,2,0.003683241252302026
MT4771411327319940816,0,12497,1
MT4771411327319940816,30,9666,0.7734656317516204
MT4771411327319940816,60,7208,0.5767784268224374
MT4771411327319940816,90,5005,0.40049611906857646
MT4771411327319940816,120,3676,0.2941505961430743
MT4771411327319940816,150,2423,0.1938865327678643
MT4771411327319940816,180,1689,0.13515243658478035
MT4771411327319940816,210,1164,0.0931423541649996
MT4771411327319940816,240,829,0.06633592062094902
MT4771411327319940816,270,606,0.04849163799311835
MT4771411327319940816,300,451,0.03608866127870689
MT4771411327319940816,330,349,0.027926702408578058
MT4771411327319940816,360,272,0.021765223653676884
MT4771411327319940816,390,180,0.014403456829639113
MT4771411327319940816,420,104,0.008321997279347043
MT4771411327319940816,450,42,0.0033608065935824597
MT4771411327319940816,480,13,0.0010402496599183804
MT4771411327319940816,510,6,4.801152276546371e-4
MT4857411578919940816,0,1027,1
MT4857411578919940816,30,555,0.5404089581304771
MT4857411578919940816,60,246,0.2395326192794547
MT4857411578919940816,90,72,0.07010710808179163
MT4857411578919940816,120,15,0.014605647517039922
MT4857411578919940816,150,0,0
MT4887911555919940822,0,920,1
MT4887911555919940822,30,650,0.7065217391304348
MT4887911555919940822,60,423,0.4597826086956522
MT4887911555919940822,90,231,0.2510869565217391
MT4887911555919940822,120,144,0.1565217391304348
MT4887911555919940822,150,68,0.07391304347826087
MT4887911555919940822,180,31,0.03369565217391304
MT4887911555919940822,210,10,0.010869565217391304
MT4887911555919940822,240,2,0.002173913043478261
OR4254512298419940823,0,17414,1
OR4254512298419940823,30,14408,0.8273802687492822
OR4254512298419940823,60,11612,0.6668198001607901
OR4254512298419940823,90,8883,0.5101068106121511
OR4254512298419940823,120,7075,0.40628230159641665
OR4254512298419940823,150,5230,0.3003330653497186
OR4254512298419940823,180,4121,0.23664867348110716
OR4254512298419940823,210,3273,0.18795222234983347
OR4254512298419940823,240,2495,0.14327552543930172
OR4254512298419940823,270,1932,0.11094521649247732
OR4254512298419940823,300,1506,0.08648214080624785
OR4254512298419940823,330,1212,0.06959917307913173
OR4254512298419940823,360,965,0.055415183185942345
OR4254512298419940823,390,706,0.0405420925691972
OR4254512298419940823,420,514,0.02951648099230504
OR4254512298419940823,450,351,0.020156196164005973
OR4254512298419940823,480,236,0.01355231422992994
OR4254512298419940823,510,135,0.007752383140002297
OR4254512298419940823,540,71,0.004077179281038245
OR4254512298419940823,570,31,0.0017801768691857126
OR4254512298419940823,600,5,2.8712530148156654e-4
OR4385711871719940827,0,9310,1
OR4385711871719940827,30,7543,0.810204081632653
OR4385711871719940827,60,6003,0.6447905477980665
OR4385711871719940827,90,4502,0.48356605800214825
OR4385711871719940827,120,3501,0.376047261009667
OR4385711871719940827,150,2530,0.27175080558539205
OR4385711871719940827,180,1932,0.2075187969924812
OR4385711871719940827,210,1451,0.15585392051557465
OR4385711871719940827,240,964,0.10354457572502686
OR4385711871719940827,270,583,0.06262083780880773
OR4385711871719940827,300,315,0.03383458646616541
OR4385711871719940827,330,162,0.01740064446831364
OR4385711871719940827,360,85,0.009129967776584319
OR4385711871719940827,390,28,0.0030075187969924814
OR4385711871719940827,420,5,5.370569280343716e-4
ID4623311511119940828,0,1630,1
ID4623311511119940828,30,1022,0.6269938650306749
ID4623311511119940828,60,550,0.3374233128834356
ID4623311511119940828,90,235,0.1441717791411043
ID4623311511119940828,120,91,0.0558282208588957
ID4623311511119940828,150,23,0.01411042944785276
ID4623311511119940828,180,3,0.0018404907975460123
OR4426111816919940828,0,8730,1
OR4426111816919940828,30,6806,0.779610538373425
OR4426111816919940828,60,5157,0.5907216494845361
OR4426111816919940828,90,3541,0.40561282932416953
OR4426111816919940828,120,2545,0.29152348224513175
OR4426111816919940828,150,1635,0.1872852233676976
OR4426111816919940828,180,1094,0.12531500572737686
OR4426111816919940828,210,685,0.07846506300114547
OR4426111816919940828,240,350,0.04009163802978236
OR4426111816919940828,270,157,0.017983963344788086
OR4426111816919940828,300,49,0.00561282932416953
OR4426111816919940828,330,14,0.0016036655211912943
OR4426111816919940828,360,1,1.145475372279496e-4
ID4529311653519940828,0,7992,1
ID4529311653519940828,30,5776,0.7227227227227228
ID4529311653519940828,60,3962,0.49574574574574576
ID4529311653519940828,90,2395,0.2996746746746747
ID4529311653519940828,120,1535,0.19206706706706705
ID4529311653519940828,150,804,0.1006006006006006
ID4529311653519940828,180,431,0.05392892892892893
ID4529311653519940828,210,206,0.025775775775775774
ID4529311653519940828,240,76,0.00950950950950951
ID4529311653519940828,270,24,0.003003003003003003
ID4529311653519940828,300,12,0.0015015015015015015
ID4529311653519940828,330,6,7.507507507507507e-4
ID4529311653519940828,360,2,2.5025025025025025e-4
OR4538911670519940828,0,1761,1
OR4538911670519940828,30,1290,0.7325383304940375
OR4538911670519940828,60,878,0.498580352072686
OR4538911670519940828,90,507,0.2879045996592845
OR4538911670519940828,120,301,0.17092561044860874
OR4538911670519940828,150,119,0.06757524134014764
OR4538911670519940828,180,40,0.022714366837024418
OR4538911670519940828,210,8,0.004542873367404884
WY4423911101819940909,0,9478,1
WY4423911101819940909,30,7864,0.8297109094745727
WY4423911101819940909,60,6375,0.6726102553281283
WY4423911101819940909,90,4940,0.5212070056974045
WY4423911101819940909,120,3970,0.41886473939649715
WY4423911101819940909,150,3020,0.31863262291622707
WY4423911101819940909,180,2434,0.2568052331715552
WY4423911101819940909,210,1985,0.20943236969824858
WY4423911101819940909,240,1625,0.1714496729267778
WY4423911101819940909,270,1377,0.1452838151508757
WY4423911101819940909,300,1171,0.12354927199831188
WY4423911101819940909,330,1006,0.10614053597805444
WY4423911101819940909,360,863,0.091052964760498
WY4423911101819940909,390,689,0.07269466132095379
WY4423911101819940909,420,550,0.058029120067524795
WY4423911101819940909,450,405,0.042730533867904624
WY4423911101819940909,480,310,0.03270732221987761
WY4423911101819940909,510,218,0.023000633044946192
WY4423911101819940909,540,151,0.015931631145811354
WY4423911101819940909,570,100,0.010550749103186326
WY4423911101819940909,600,64,0.006752479426039249
WY4423911101819940909,630,42,0.004431314623338257
WY4423911101819940909,660,26,0.002743194766828445
WY4423911101819940909,690,17,0.0017936273475416755
WY4423911101819940909,720,10,0.0010550749103186326
WY4423911101819940909,750,5,5.275374551593163e-4
WY4423911101819940909,780,1,1.0550749103186326e-4
MT4686011494419940919,0,1994,1
MT4686011494419940919,30,1568,0.7863590772316951
MT4686011494419940919,60,1183,0.5932798395185557
MT4686011494419940919,90,788,0.39518555667001004
MT4686011494419940919,120,531,0.26629889669007023
MT4686011494419940919,150,285,0.14292878635907724
MT4686011494419940919,180,139,0.06970912738214644
MT4686011494419940919,210,56,0.028084252758274825
MT4686011494419940919,240,15,0.007522567703109328
MT4686011494419940919,270,5,0.0025075225677031092
MT4686011494419940919,300,0,0
CA4136312315119940919,0,12447,1
CA4136312315119940919,30,10366,0.8328111191451756
CA4136312315119940919,60,8589,0.6900457941672692
CA4136312315119940919,90,6849,0.5502530730296457
CA4136312315119940919,120,5688,0.4569775849602314
CA4136312315119940919,150,4445,0.3571141640555957
CA4136312315119940919,180,3622,0.2909938137703864
CA4136312315119940919,210,2925,0.23499638467100506
CA4136312315119940919,240,2196,0.17642805495300073
CA4136312315119940919,270,1584,0.1272595806218366
CA4136312315119940919,300,1094,0.0878926648991725
CA4136312315119940919,330,790,0.06346910902225436
CA4136312315119940919,360,550,0.04418735438258215
CA4136312315119940919,390,308,0.024744918454246003
CA4136312315119940919,420,152,0.012211777938459066
CA4136312315119940919,450,45,0.0036153289949385392
CA4136312315119940919,480,4,3.213625773278702e-4
OR4261612297719940923,0,3278,1
OR4261612297719940923,30,2732,0.8334350213544844
OR4261612297719940923,60,2273,0.6934106162294081
OR4261612297719940923,90,1835,0.5597925564368518
OR4261612297719940923,120,1528,0.4661378889566809
OR4261612297719940923,150,1215,0.3706528370957901
OR4261612297719940923,180,1006,0.3068944478340451
OR4261612297719940923,210,819,0.24984746796827334
OR4261612297719940923,240,612,0.18669920683343502
OR4261612297719940923,270,422,0.12873703477730322
OR4261612297719940923,300,265,0.08084197681513118
OR4261612297719940923,330,164,0.050030506406345335
OR4261612297719940923,360,84,0.025625381330079317
OR4261612297719940923,390,21,0.006406345332519829
OR4261612297719940923,420,1,3.050640634533252e-4
OR4469911862519940924,0,4027,1
OR4469911862519940924,30,3180,0.7896697293270425
OR4469911862519940924,60,2409,0.5982120685373727
OR4469911862519940924,90,1694,0.4206605413459151
OR4469911862519940924,120,1235,0.30667991060342686
OR4469911862519940924,150,830,0.20610876583064316
OR4469911862519940924,180,605,0.1502359076235411
OR4469911862519940924,210,418,0.10379935435808293
OR4469911862519940924,240,251,0.06232927737770052
OR4469911862519940924,270,134,0.03327539111000745
OR4469911862519940924,300,53,0.013161162155450708
OR4469911862519940924,330,18,0.004469828656568165
OR4469911862519940924,360,6,0.0014899428855227217
OR4540711756919940924,0,5067,1
OR4540711756919940924,30,4086,0.8063943161634103
OR4540711756919940924,60,3138,0.6193013617525163
OR4540711756919940924,90,2122,0.4187882376159463
OR4540711756919940924,120,1423,0.2808367870534833
OR4540711756919940924,150,809,0.15966054864811527
OR4540711756919940924,180,527,0.10400631537398855
OR4540711756919940924,210,346,0.06828498125123347
OR4540711756919940924,240,208,0.041049930925597
OR4540711756919940924,270,126,0.02486678507992895
OR4540711756919940924,300,74,0.014604302348529701
OR4540711756919940924,330,36,0.007104795737122558
OR4540711756919940924,360,8,0.0015788434971383462
CA4163012357719950801,0,2027,1
CA4163012357719950801,30,1601,0.7898371978293044
CA4163012357719950801,60,1308,0.6452886038480513
CA4163012357719950801,90,1111,0.5481006413418845
CA4163012357719950801,120,961,0.47409965466206216
CA4163012357719950801,150,790,0.38973852984706464
CA4163012357719950801,180,665,0.3280710409472126
CA4163012357719950801,210,552,0.27232363098174645
CA4163012357719950801,240,435,0.21460286137148496
CA4163012357719950801,270,333,0.16428219042920572
CA4163012357719950801,300,236,0.11642821904292057
CA4163012357719950801,330,163,0.080414405525407
CA4163012357719950801,360,103,0.050814010853478045
CA4163012357719950801,390,53,0.026147015293537246
CA4163012357719950801,420,18,0.008880118401578688
CA4163012357719950801,450,2,9.86679822397632e-4
OR4237412080719950916,0,878,1
OR4237412080719950916,30,620,0.7061503416856492
OR4237412080719950916,60,423,0.48177676537585423
OR4237412080719950916,90,240,0.2733485193621868
OR4237412080719950916,120,143,0.16287015945330297
OR4237412080719950916,150,66,0.07517084282460136
OR4237412080719950916,180,40,0.04555808656036447
OR4237412080719950916,210,24,0.02733485193621868
OR4237412080719950916,240,12,0.01366742596810934
OR4237412080719950916,270,2,0.002277904328018223
OR4445712051919950917,0,128,1
OR4445712051919950917,30,58,0.453125
OR4445712051919950917,60,17,0.1328125
OR4445712051919950917,90,3,0.0234375
OR4445712051919950917,120,0,0
MT4504211045719960626,0,4209,1
MT4504211045719960626,30,3421,0.8127821335234022
MT4504211045719960626,60,2723,0.6469470182941316
MT4504211045719960626,90,2062,0.48990258968876216
MT4504211045719960626,120,1607,0.3818009028272749
MT4504211045719960626,150,1141,0.2710857685911143
MT4504211045719960626,180,839,0.19933475885008314
MT4504211045719960626,210,623,0.148016155856498
MT4504211045719960626,240,434,0.10311237823711095
MT4504211045719960626,270,315,0.07483962936564505
MT4504211045719960626,300,235,0.055832739368020905
MT4504211045719960626,330,183,0.043478260869565216
MT4504211045719960626,360,134,0.03183654074602043
MT4504211045719960626,390,77,0.018294131622713233
MT4504211045719960626,420,39,0.009265858873841768
MT4504211045719960626,450,5,0.0011879306248515087
ID4570711463219960704,0,4351,1
ID4570711463219960704,30,3505,0.8055619397839577
ID4570711463219960704,60,2845,0.6538726729487474
ID4570711463219960704,90,2256,0.5185014939094461
ID4570711463219960704,120,1866,0.4288669271431855
ID4570711463219960704,150,1469,0.3376235348195817
ID4570711463219960704,180,1250,0.2872902780969892
ID4570711463219960704,210,1074,0.24683980694093313
ID4570711463219960704,240,874,0.20087336244541484
ID4570711463219960704,270,708,0.16272121351413468
ID4570711463219960704,300,567,0.1303148701447943
ID4570711463219960704,330,479,0.11008963456676626
ID4570711463219960704,360,396,0.09101356010112618
ID4570711463219960704,390,303,0.06963916341071018
ID4570711463219960704,420,237,0.054470236727189154
ID4570711463219960704,450,170,0.03907147782119053
ID4570711463219960704,480,127,0.029188692254654102
ID4570711463219960704,510,83,0.019076074465640084
ID4570711463219960704,540,48,0.011031946678924385
ID4570711463219960704,570,22,0.00505630889450701
ID4570711463219960704,600,3,6.89496667432774e-4
OR4460612168619960708,0,8144,1
OR4460612168619960708,30,6644,0.8158153241650294
OR4460612168619960708,60,5372,0.6596267190569745
OR4460612168619960708,90,4190,0.5144891944990176
OR4460612168619960708,120,3361,0.41269646365422397
OR4460612168619960708,150,2519,0.3093074656188605
OR4460612168619960708,180,1984,0.24361493123772102
OR4460612168619960708,210,1573,0.19314833005893908
OR4460612168619960708,240,1168,0.14341846758349705
OR4460612168619960708,270,854,0.10486247544204322
OR4460612168619960708,300,603,0.07404223968565815
OR4460612168619960708,330,445,0.054641453831041256
OR4460612168619960708,360,330,0.040520628683693515
OR4460612168619960708,390,221,0.02713654223968566
OR4460612168619960708,420,146,0.01792730844793713
OR4460612168619960708,450,81,0.009945972495088409
OR4460612168619960708,480,38,0.004666011787819254
OR4460612168619960708,510,13,0.0015962671905697446
OR4460612168619960708,540,2,2.455795677799607e-4
ID4557011468119960723,0,93438,1
ID4557011468119960723,30,84526,0.9046212461739335
ID4557011468119960723,60,76348,0.817097968706522
ID4557011468119960723,90,67492,0.7223185427770287
ID4557011468119960723,120,60770,0.6503777906205184
ID4557011468119960723,150,53304,0.5704745392666795
ID4557011468119960723,180,48263,0.5165243262912306
ID4557011468119960723,210,43945,0.4703118645518954
ID4557011468119960723,240,39591,0.42371412059333463
ID4557011468119960723,270,35833,0.3834949378197307
ID4557011468119960723,300,32314,0.34583360089043
ID4557011468119960723,330,29593,0.3167126864872964
ID4557011468119960723,360,27051,0.2895074808964233
ID4557011468119960723,390,23968,0.25651233973329907
ID4557011468119960723,420,21479,0.229874355187397
ID4557011468119960723,450,18929,0.20258353132558488
ID4557011468119960723,480,16943,0.18132879556497355
ID4557011468119960723,510,14922,0.15969947986900404
ID4557011468119960723,540,13202,0.1412915516171151
ID4557011468119960723,570,11602,0.12416789742931142
ID4557011468119960723,600,10134,0.10845694471200154
ID4557011468119960723,630,8943,0.09571052462595518
ID4557011468119960723,660,7682,0.08221494466919241
ID4557011468119960723,690,6714,0.07185513388557119
ID4557011468119960723,720,5832,0.0624157195145444
ID4557011468119960723,750,4902,0.052462595517883515
ID4557011468119960723,780,4153,0.04444658490121792
ID4557011468119960723,810,3473,0.03716903187140136
ID4557011468119960723,840,2894,0.0309724095121899
ID4557011468119960723,870,2318,0.024807894004580576
ID4557011468119960723,900,1772,0.01896444701299257
ID4557011468119960723,930,1314,0.01406280100173377
ID4557011468119960723,960,922,0.009867505725721868
ID4557011468119960723,990,624,0.006678225133243434
ID4557011468119960723,1020,395,0.004227402127614033
ID4557011468119960723,1050,242,0.002589952695905306
ID4557011468119960723,1080,150,0.0016053425801065948
ID4557011468119960723,1110,79,8.454804255228066e-4
ID4557011468119960723,1140,32,3.4247308375607357e-4
ID4557011468119960723,1170,2,2.1404567734754598e-5
OR4431911871819960726,0,20697,1
OR4431911871819960726,30,18119,0.8754408851524376
OR4431911871819960726,60,15678,0.7575010871140745
OR4431911871819960726,90,13119,0.633859979707204
OR4431911871819960726,120,11280,0.545006522684447
OR4431911871819960726,150,9367,0.45257766826110063
OR4431911871819960726,180,8118,0.3922307580808813
OR4431911871819960726,210,7065,0.3413538193941151
OR4431911871819960726,240,6030,0.29134657196695174
OR4431911871819960726,270,5169,0.2497463400492825
OR4431911871819960726,300,4403,0.2127361453350727
OR4431911871819960726,330,3863,0.1866454075469875
OR4431911871819960726,360,3387,0.16364690534860124
OR4431911871819960726,390,2847,0.13755616756051603
OR4431911871819960726,420,2450,0.11837464366816447
OR4431911871819960726,450,2085,0.10073923757066242
OR4431911871819960726,480,1814,0.08764555249553076
OR4431911871819960726,510,1531,0.07397207324733053
OR4431911871819960726,540,1293,0.06247282214813741
OR4431911871819960726,570,1075,0.051939894670725226
OR4431911871819960726,600,858,0.04145528337440209
OR4431911871819960726,630,709,0.034256172392134125
OR4431911871819960726,660,554,0.026767164323331885
OR4431911871819960726,690,435,0.021017538773735325
OR4431911871819960726,720,338,0.01633086920809779
OR4431911871819960726,750,227,0.010967773107213606
OR4431911871819960726,780,157,0.007585640430980335
OR4431911871819960726,810,81,0.003913610668212784
OR4431911871819960726,840,29,0.0014011692515823548
OR4431911871819960726,870,5,2.415809054452336e-4
WA4891212085119960728,0,6089,1
WA4891212085119960728,30,4953,0.8134340614222368
WA4891212085119960728,60,3929,0.6452619477746756
WA4891212085119960728,90,2876,0.47232714731483
WA4891212085119960728,120,2126,0.3491542125143702
WA4891212085119960728,150,1382,0.226966661192314
WA4891212085119960728,180,961,0.15782558712432254
WA4891212085119960728,210,632,0.10379372639185416
WA4891212085119960728,240,351,0.05764493348661521
WA4891212085119960728,270,192,0.03153227130891772
WA4891212085119960728,300,102,0.01675151913286254
WA4891212085119960728,330,57,0.009361143044834949
WA4891212085119960728,360,26,0.004269995073082608
WA4891212085119960728,390,3,0.00049269173920183935
OR4489111826419960730,0,26735,1
OR4489111826419960730,30,23861,0.8925004675518983
OR4489111826419960730,60,20977,0.784626893585188
OR4489111826419960730,90,17694,0.6618290630259959
OR4489111826419960730,120,15141,0.5663362633252291
OR4489111826419960730,150,12193,0.45606882363942397
OR4489111826419960730,180,10150,0.37965214138769404
OR4489111826419960730,210,8383,0.3135590050495605
OR4489111826419960730,240,6527,0.24413689919581075
OR4489111826419960730,270,4973,0.18601084720403965
OR4489111826419960730,300,3668,0.13719842902562185
OR4489111826419960730,330,2811,0.10514307088086777
OR4489111826419960730,360,2121,0.07933420609687675
OR4489111826419960730,390,1456,0.054460445109407146
OR4489111826419960730,420,1059,0.039610996820647094
OR4489111826419960730,450,717,0.02681877688423415
OR4489111826419960730,480,504,0.018851692537871705
OR4489111826419960730,510,308,0.011520478773143819
OR4489111826419960730,540,173,0.006470918271928184
OR4489111826419960730,570,89,0.0033289695156162335
OR4489111826419960730,600,39,0.0014587619225734057
OR4489111826419960730,630,17,6.358705816345614e-4
OR4489111826419960730,660,2,7.480830372171311e-5
ID4546011505619960810,0,20604,1
ID4546011505619960810,30,18253,0.88589594253543
ID4546011505619960810,60,16018,0.7774218598330421
ID4546011505619960810,90,13523,0.6563288681809357
ID4546011505619960810,120,11684,0.5670743544942729
ID4546011505619960810,150,9648,0.46825859056493885
ID4546011505619960810,180,8277,0.4017181129877694
ID4546011505619960810,210,7106,0.3448844884488449
ID4546011505619960810,240,5909,0.28678897301494854
ID4546011505619960810,270,4945,0.24000194137060765
ID4546011505619960810,300,4129,0.20039798097456804
ID4546011505619960810,330,3573,0.17341292952824694
ID4546011505619960810,360,3101,0.15050475635798874
ID4546011505619960810,390,2574,0.12492719860221316
ID4546011505619960810,420,2220,0.10774606872451951
ID4546011505619960810,450,1907,0.09255484371966609
ID4546011505619960810,480,1708,0.0828965249466123
ID4546011505619960810,510,1508,0.07318967190836731
ID4546011505619960810,540,1337,0.06489031256066784
ID4546011505619960810,570,1173,0.05693069306930693
ID4546011505619960810,600,1015,0.04926227916909338
ID4546011505619960810,630,891,0.04324403028538148
ID4546011505619960810,660,755,0.03664337021937488
ID4546011505619960810,690,637,0.030916326926810327
ID4546011505619960810,720,523,0.025383420695010678
ID4546011505619960810,750,407,0.019753445932828576
ID4546011505619960810,780,302,0.014657348087749952
ID4546011505619960810,810,216,0.010483401281304601
ID4546011505619960810,840,142,0.006891865657153951
ID4546011505619960810,870,81,0.003931275480489225
ID4546011505619960810,900,38,0.0018443020772665503
ID4546011505619960810,930,12,5.824111822947001e-4
CA3920212274419960811,0,115881,1
CA3920212274419960811,30,99760,0.8608831473666951
CA3920212274419960811,60,85103,0.7343999447709288
CA3920212274419960811,90,69865,0.6029029780550738
CA3920212274419960811,120,58621,0.5058724035864378
CA3920212274419960811,150,46781,0.40369862186208266
CA3920212274419960811,180,39094,0.3373633296226301
CA3920212274419960811,210,32658,0.2818235948947627
CA3920212274419960811,240,26304,0.2269914826416755
CA3920212274419960811,270,21045,0.18160871928961608
CA3920212274419960811,300,16512,0.14249100370207368
CA3920212274419960811,330,13347,0.11517850208403449
CA3920212274419960811,360,10755,0.09281072824708106
CA3920212274419960811,390,8043,0.06940740932508349
CA3920212274419960811,420,6135,0.052942242472881665
CA3920212274419960811,450,4472,0.038591313502644956
CA3920212274419960811,480,3356,0.028960744211734453
CA3920212274419960811,510,2378,0.02052105176862471
CA3920212274419960811,540,1658,0.014307781258359869
CA3920212274419960811,570,1075,0.009276758053520422
CA3920212274419960811,600,652,0.005626461628739828
CA3920212274419960811,630,401,0.0034604464925225014
CA3920212274419960811,660,190,0.0016396130513198885
CA3920212274419960811,690,83,7.162520171555303e-4
CA3920212274419960811,720,27,2.3299764413493152e-4
CA3920212274419960811,750,4,3.4518169501471334e-5
WY4459011031019960811,0,1809,1
WY4459011031019960811,30,1311,0.724709784411277
WY4459011031019960811,60,943,0.5212824765063571
WY4459011031019960811,90,655,0.36207849640685463
WY4459011031019960811,120,475,0.2625760088446656
WY4459011031019960811,150,312,0.1724709784411277
WY4459011031019960811,180,209,0.11553344389165285
WY4459011031019960811,210,137,0.07573244886677723
WY4459011031019960811,240,82,0.04532891100055279
WY4459011031019960811,270,44,0.024322830292979547
WY4459011031019960811,300,13,0.007186290768380321
WY4459011031019960811,330,1,5.52791597567717e-4
OR4485611863619960813,0,11467,1
OR4485611863619960813,30,8623,0.7519839539548269
OR4485611863619960813,60,6320,0.5511467689892736
OR4485611863619960813,90,4352,0.3795238510508415
OR4485611863619960813,120,3172,0.2766198657015784
OR4485611863619960813,150,2135,0.1861864480683701
OR4485611863619960813,180,1511,0.13176942530740385
OR4485611863619960813,210,1020,0.08895090259004099
OR4485611863619960813,240,583,0.05084154530391558
OR4485611863619960813,270,278,0.024243481294148425
OR4485611863619960813,300,100,0.008720676724513822
OR4485611863619960813,330,43,0.0037498909915409436
OR4485611863619960813,360,16,0.0013953082759222116
OR4485611863619960813,390,2,1.7441353449027645e-4
OR4472911869719960813,0,68316,1
OR4472911869719960813,30,56597,0.8284589261666374
OR4472911869719960813,60,46015,0.6735610984249664
OR4472911869719960813,90,35786,0.5238304350371802
OR4472911869719960813,120,28949,0.42375139059663913
OR4472911869719960813,150,22263,0.3258826629193747
OR4472911869719960813,180,18254,0.26719948474735056
OR4472911869719960813,210,15144,0.22167574213946953
OR4472911869719960813,240,12157,0.1779524562328005
OR4472911869719960813,270,9718,0.1422507172551086
OR4472911869719960813,300,7692,0.11259441419286843
OR4472911869719960813,330,6235,0.09126705310615375
OR4472911869719960813,360,5048,0.07389191404648984
OR4472911869719960813,390,3841,0.05622401779963698
OR4472911869719960813,420,2946,0.04312313367293167
OR4472911869719960813,450,2168,0.03173487909128169
OR4472911869719960813,480,1613,0.023610867146788454
OR4472911869719960813,510,1134,0.01659933251361321
OR4472911869719960813,540,824,0.012061596112184554
OR4472911869719960813,570,574,0.008402131272322736
OR4472911869719960813,600,379,0.005547748697230517
OR4472911869719960813,630,263,0.003849757011534633
OR4472911869719960813,660,175,0.002561625387903273
OR4472911869719960813,690,126,0.0018443702792903566
OR4472911869719960813,720,91,0.001332045201709702
OR4472911869719960813,750,45,6.587036711751274e-4
OR4472911869719960813,780,18,2.634814684700509e-4
OR4472911869719960813,810,1,1.4637859359447275e-5
OR4335612252819960813,0,17075,1
OR4335612252819960813,30,12989,0.7607027818448023
OR4335612252819960813,60,9985,0.5847730600292825
OR4335612252819960813,90,7603,0.44527086383601755
OR4335612252819960813,120,6338,0.3711859443631039
OR4335612252819960813,150,5197,0.30436310395314786
OR4335612252819960813,180,4481,0.26243045387994146
OR4335612252819960813,210,3891,0.22787701317715958
OR4335612252819960813,240,3297,0.19308931185944364
OR4335612252819960813,270,2774,0.1624597364568082
OR4335612252819960813,300,2323,0.1360468521229868
OR4335612252819960813,330,1969,0.11531478770131771
OR4335612252819960813,360,1658,0.09710102489019033
OR4335612252819960813,390,1348,0.07894582723279649
OR4335612252819960813,420,1133,0.06635431918008784
OR4335612252819960813,450,940,0.05505124450951684
OR4335612252819960813,480,785,0.045973645680819915
OR4335612252819960813,510,636,0.03724743777452416
